stop_id,visible,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_timezone,equipment_id,contributor_id,geometry_id
STE:SP:OCETrainTER-87212324,1,"Gare de Kilstett",48.679216,7.854015,-1,0,SIN:SA:OCE87212324,Europe/Paris,,STE,
STE:SP:OCETrainTER-87212332,1,"Gare de Gambsheim",48.694941,7.87892,-1,0,SIN:SA:OCE87212332,Europe/Paris,,STE,
STE:SP:OCETrainTER-87212340,1,"Gare de Herrlisheim (Bas-Rhin)",48.727519,7.910374,-1,0,SIN:SA:OCE87212340,Europe/Paris,,STE,
STE:SP:OCETrainTER-87212357,1,"Gare de Drusenheim",48.765977,7.947479,-1,0,SIN:SA:OCE87212357,Europe/Paris,,STE,
STE:SP:OCETrainTER-87212365,1,"Gare de Sessenheim",48.796075,7.988694,-1,0,SIN:SA:OCE87212365,Europe/Paris,,STE,
STE:SP:OCETrainTER-87212373,1,"Gare de Rountzenheim",48.820027,8.01138,-1,0,SIN:SA:OCE87212373,Europe/Paris,,STE,
STE:SP:OCETrainTER-87212407,1,"Gare de Roeschwoog",48.833395,8.029565,-1,0,SIN:SA:OCE87212407,Europe/Paris,,STE,
STE:SP:OCETrainTER-87212415,1,"Gare de Roppenheim",48.851169,8.06231,-1,0,SIN:SA:OCE87212415,Europe/Paris,,STE,
STE:SP:OCETrainTER-87212431,1,"Gare de Seltz",48.89644,8.098003,-1,0,SIN:SA:OCE87212431,Europe/Paris,,STE,
STE:SP:OCETrainTER-87212449,1,"Gare de Munchhausen",48.923852,8.141056,-1,0,STE:SA:OCE87212449,Europe/Paris,,STE,
STE:SP:OCETrainTER-87212456,1,"Gare de Mothern",48.934823,8.161642,-1,0,STE:SA:OCE87212456,Europe/Paris,,STE,
STE:SP:OCETrainTER-87212464,1,"Gare de Lauterbourg",48.967255,8.182819,-1,0,SIN:SA:OCE87212464,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213058,1,"Gare de Haguenau",48.813433,7.782371,-1,0,SIN:SA:OCE87213058,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213108,1,"Gare de Schweighouse (Bas-Rhin)",48.828558,7.742343,-1,0,SIN:SA:OCE87213108,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213165,1,"Gare de Obermodern",48.84255,7.547196,-1,0,SIN:SA:OCE87213165,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213207,1,"Gare de Mertzwiller",48.871997,7.678352,-1,0,SIN:SA:OCE87213207,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213223,1,"Gare de Gundershoffen",48.905376,7.653103,-1,0,SIN:SA:OCE87213223,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213249,1,"Gare de Reichshoffen-Ville",48.930713,7.657977,-1,0,SIN:SA:OCE87213249,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213256,1,"Gare de Niederbronn",48.952354,7.633796,-1,0,SIN:SA:OCE87213256,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213405,1,"Gare de Walbourg",48.886239,7.809211,-1,0,STE:SA:OCE87213405,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213413,1,"Gare de Hoelschloch-Surbourg",48.916342,7.831424,-1,0,STE:SA:OCE87213413,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213421,1,"Gare de Soultz-sous-Forêts",48.934514,7.882145,-1,0,SIN:SA:OCE87213421,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213447,1,"Gare de Hoffen",48.931201,7.933505,-1,0,STE:SA:OCE87213447,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213454,1,"Gare de Hunspach",48.961636,7.953795,-1,0,STE:SA:OCE87213454,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213462,1,"Gare de Riedseltz",48.991133,7.962986,-1,0,STE:SA:OCE87213462,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213470,1,"Gare de Wissembourg",49.031533,7.950306,-1,0,SIN:SA:OCE87213470,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213603,1,"Gare de Marienthal",48.781823,7.823388,-1,0,SIN:SA:OCE87213603,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213611,1,"Gare de Bischwiller",48.765425,7.851189,-1,0,SIN:SA:OCE87213611,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213660,1,"Gare de Kurtzenhouse",48.741882,7.813036,-1,0,STE:SA:OCE87213660,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213678,1,"Gare de Weyersheim",48.717822,7.797072,-1,0,STE:SA:OCE87213678,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213686,1,"Gare de Hoerdt",48.702981,7.779068,-1,0,STE:SA:OCE87213686,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213744,1,"Gare de Wingen-sur-Moder",48.920058,7.380586,-1,0,SIN:SA:OCE87213744,Europe/Paris,,STE,
STE:SP:OCETrainTER-87213785,1,"Gare de Ingwiller",48.871759,7.476802,-1,0,SIN:SA:OCE87213785,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214056,1,"Gare de Sélestat",48.259638,7.442103,-1,0,SIN:SA:OCE87214056,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214106,1,"Gare de Ebersheim",48.308808,7.492684,-1,0,STE:SA:OCE87214106,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214114,1,"Gare de Kogenheim",48.338753,7.534624,-1,0,STE:SA:OCE87214114,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214122,1,"Gare de Benfeld",48.373796,7.584374,-1,0,SIN:SA:OCE87214122,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214130,1,"Gare de Matzenheim",48.398984,7.619608,-1,0,STE:SA:OCE87214130,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214148,1,"Gare de Erstein",48.422869,7.638134,-1,0,SIN:SA:OCE87214148,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214205,1,"Gare de Scherwiller",48.286584,7.43054,-1,0,SIN:SA:OCE87214205,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214213,1,"Gare de Dambach-la-Ville",48.321184,7.4355,-1,0,SIN:SA:OCE87214213,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214221,1,"Gare de Epfig",48.363597,7.450383,-1,0,STE:SA:OCE87214221,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214239,1,"Gare de Eichhoffen",48.38269,7.448883,-1,0,SIN:SA:OCE87660936,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214247,1,"Gare de Barr",48.403046,7.456908,-1,0,SIN:SA:OCE87214247,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214254,1,"Gare de Gertwiller",48.413295,7.465911,-1,0,SIN:SA:OCE87214254,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214270,1,"Gare de Goxwiller",48.432595,7.478705,-1,0,SIN:SA:OCE87214270,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214288,1,"Gare de Obernai",48.462327,7.489016,-1,0,STE:SA:OCE87214288,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214296,1,"Gare de Bischoffsheim",48.48678,7.498058,-1,0,SIN:SA:OCE87214296,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214320,1,"Gare de Rosheim",48.504968,7.491276,-1,0,SIN:SA:OCE87214320,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214338,1,"Gare de Dorlisheim",48.524289,7.492819,-1,0,SIN:SA:OCE87214338,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214502,1,"Gare de Lingolsheim",48.559438,7.678594,-1,0,STE:SA:OCE87214502,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214528,1,"Gare de Entzheim-Aéroport",48.547002,7.62795,-1,0,SIN:SA:OCE87214528,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214536,1,"Gare de Duppigheim",48.544067,7.587094,-1,0,SIN:SA:OCE87214536,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214544,1,"Gare de Duttlenheim",48.545603,7.565647,-1,0,SIN:SA:OCE87214544,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214551,1,"Gare de Dachstein",48.542916,7.533208,-1,0,SIN:SA:OCE87660514,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214577,1,"Gare de Molsheim",48.537525,7.500206,-1,0,SIN:SA:OCE87214577,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214585,1,"Gare de Mutzig",48.533803,7.462141,-1,0,STE:SA:OCE87214585,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214593,1,"Gare de Gresswiller",48.532999,7.424665,-1,0,STE:SA:OCE87214593,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214627,1,"Gare de Heiligenberg-Mollkirch",48.527489,7.381501,-1,0,SIN:SA:OCE87214627,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214635,1,"Gare de Urmatt",48.525535,7.338268,-1,0,SIN:SA:OCE87214635,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214643,1,"Gare de Mullerhof",48.524737,7.311924,-1,0,STE:SA:OCE87214643,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214650,1,"Gare de Lutzelhouse",48.517616,7.292954,-1,0,STE:SA:OCE87214650,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214676,1,"Gare de Wisches",48.507634,7.27018,-1,0,SIN:SA:OCE87214676,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214684,1,"Gare de Russ-Hersbach",48.498292,7.252274,-1,0,SIN:SA:OCE87214684,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214692,1,"Gare de Schirmeck-la-Broque",48.480459,7.216195,-1,0,SIN:SA:OCE87214692,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214726,1,"Gare de Rothau",48.45899,7.207337,-1,0,SIN:SA:OCE87214726,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214734,1,"Gare de Fouday",48.424844,7.187413,-1,0,STE:SA:OCE87214734,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214742,1,"Gare de St-Blaise-Roche-Poutay",48.407599,7.165357,-1,0,SIN:SA:OCE87214742,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214759,1,"Gare de Saulxures (Bas-Rhin)",48.38956,7.147895,-1,0,STE:SA:OCE87214759,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214775,1,"Gare de Bourg-Bruche",48.359787,7.137372,-1,0,STE:SA:OCE87214775,Europe/Paris,,STE,
STE:SP:OCETrainTER-87214783,1,"Gare de Saales",48.347087,7.110546,-1,0,SIN:SA:OCE87214783,Europe/Paris,,STE,
STE:SP:OCETrainTER-87215012,1,"Gare de Sarrebourg",48.737941,7.052781,-1,0,SIN:SA:OCE87215012,Europe/Paris,,STE,
STE:SP:OCETrainTER-87215079,1,"Gare de Reding",48.742827,7.09618,-1,0,STE:SA:OCE87215079,Europe/Paris,,STE,
STE:SP:OCETrainTER-87215103,1,"Gare de Igney-Avricourt",48.646398,6.805818,-1,0,SIN:SA:OCE87215103,Europe/Paris,,STE,
STE:SP:OCETrainTER-87215160,1,"Gare de Lutzelbourg",48.729855,7.251401,-1,0,SIN:SA:OCE87215160,Europe/Paris,,STE,
STE:SP:OCETrainTER-87215335,1,"Gare de Berthelming",48.81027,7.00836,-1,0,SIN:SA:OCE87215335,Europe/Paris,,STE,
STE:SP:OCETrainTER-87215459,1,"Gare de Sarre-Union",48.9366,7.085419,-1,0,SIN:SA:OCE87215459,Europe/Paris,,STE,
STE:SP:OCETrainTER-87215483,1,"Gare de Schopperten",48.945649,7.055715,-1,0,SIN:SA:OCE87215483,Europe/Paris,,STE,
STE:SP:OCETrainTER-87215491,1,"Gare de Keskastel",48.965412,7.048837,-1,0,SIN:SA:OCE87215491,Europe/Paris,,STE,
STE:SP:OCETrainTER-87215632,1,"Gare de Oermingen",49.001048,7.131929,-1,0,SIN:SA:OCE87215632,Europe/Paris,,STE,
STE:SP:OCETrainTER-87215665,1,"Gare de Diemeringen",48.941036,7.184781,-1,0,SIN:SA:OCE87215665,Europe/Paris,,STE,
STE:SP:OCETrainTER-87215699,1,"Gare de Tieffenbach-Struth",48.906027,7.255304,-1,0,SIN:SA:OCE87215699,Europe/Paris,,STE,
STE:SP:OCETrainTER-87223263,1,"Gare de Lille Europe",50.638846,3.075745,-1,0,STE:SA:OCE87223263,Europe/Paris,,STE,
STE:SP:OCETrainTER-87271007,1,"Gare de Paris-Nord",48.880138,2.354887,-1,0,SIN:SA:OCE87271007,Europe/Paris,,STE,
STE:SP:OCETrainTER-87271536,1,"Gare de Dammartin-Juilly-St-Mar",49.032493,2.698583,-1,0,TRN:SA:DUA8727153,Europe/Paris,,STE,
STE:SP:OCETrainTER-87271551,1,"Gare de Le Plessis-Belleville",49.096127,2.744677,-1,0,TRN:SA:DUA8727155,Europe/Paris,,STE,
STE:SP:OCETrainTER-87271577,1,"Gare de Nanteuil-le-Haudouin",49.142172,2.793852,-1,0,STE:SA:OCE87271577,Europe/Paris,,STE,
STE:SP:OCETrainTER-87271593,1,"Gare de Crépy-en-Valois",49.231257,2.88644,-1,0,STE:SA:OCE87271593,Europe/Paris,,STE,
STE:SP:OCETrainTER-87271601,1,"Gare de Vaumoise",49.233918,2.988437,-1,0,STE:SA:OCE87271601,Europe/Paris,,STE,
STE:SP:OCETrainTER-87271734,1,"Gare de Villers-Cotterets",49.250229,3.093653,-1,0,STE:SA:OCE87271734,Europe/Paris,,STE,
STE:SP:OCETrainTER-87271775,1,"Gare de Longpont",49.272642,3.230221,-1,0,STE:SA:OCE87271775,Europe/Paris,,STE,
STE:SP:OCETrainTER-87271783,1,"Gare de Vierzy",49.290996,3.277559,-1,0,STE:SA:OCE87271783,Europe/Paris,,STE,
STE:SP:OCETrainTER-87271817,1,"Gare de Soissons",49.369193,3.338051,-1,0,STE:SA:OCE87271817,Europe/Paris,,STE,
STE:SP:OCETrainTER-87271874,1,"Gare de Crouy",49.403745,3.357269,-1,0,STE:SA:OCE87271874,Europe/Paris,,STE,
STE:SP:OCETrainTER-87271882,1,"Gare de Margival",49.439473,3.402945,-1,0,STE:SA:OCE87271882,Europe/Paris,,STE,
STE:SP:OCETrainTER-87272013,1,"Gare de Jaux",49.386546,2.777064,-1,0,STE:SA:OCE87272013,Europe/Paris,,STE,
STE:SP:OCETrainTER-87272096,1,"Gare de Esches",49.212605,2.170942,-1,0,STE:SA:OCE87272096,Europe/Paris,,STE,
STE:SP:OCETrainTER-87272195,1,"Gare de Longueil-Annel",49.467227,2.863209,-1,0,STE:SA:OCE87272195,Europe/Paris,,STE,
STE:SP:OCETrainTER-87272286,1,"Gare de Corcy",49.255074,3.215943,-1,0,STE:SA:OCE87272286,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276006,1,"Gare de Creil",49.263769,2.46918,-1,0,SIN:SA:OCE87276006,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276113,1,"Gare de Chantilly-Gouvieux",49.186979,2.459827,-1,0,TRN:SA:DUA8727611,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276204,1,"Gare de Laigneville",49.292664,2.449433,-1,0,SIN:SA:OCE87276204,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276212,1,"Gare de Liancourt-Rantigny",49.324758,2.445298,-1,0,SIN:SA:OCE87276212,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276279,1,"Gare de Orry-la-Ville-Coye",49.138713,2.489593,-1,0,TRN:SA:DUA8727627,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276303,1,"Gare de Longueil-Ste-Marie",49.342441,2.717881,-1,0,STE:SA:OCE87276303,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276311,1,"Gare de Chevrières",49.337399,2.68298,-1,0,STE:SA:OCE87276311,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276329,1,"Gare de Pont-Ste-Maxence",49.30978,2.602853,-1,0,SIN:SA:OCE87276329,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276352,1,"Gare de Rieux-Angicourt",49.297843,2.519682,-1,0,STE:SA:OCE87276352,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276378,1,"Gare de Villers-St-Paul",49.282468,2.489347,-1,0,STE:SA:OCE87276378,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276469,1,"Gare de Persan-Beaumont",49.148149,2.279384,-1,0,TRN:SA:DUA8727646,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276618,1,"Gare de Montataire",49.251241,2.435948,-1,0,STE:SA:OCE87276618,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276691,1,"Gare de Compiègne",49.422013,2.823486,-1,0,SIN:SA:OCE87276691,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276717,1,"Gare de Bornel-Belle-Eglise",49.194644,2.20722,-1,0,STE:SA:OCE87276717,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276725,1,"Gare de Chambly",49.163615,2.240497,-1,0,STE:SA:OCE87276725,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276733,1,"Gare de Le Meux-Croix-St-Ouen",49.359339,2.753271,-1,0,STE:SA:OCE87276733,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276741,1,"Gare de Thourotte",49.475364,2.88182,-1,0,STE:SA:OCE87276741,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276766,1,"Gare de Ribécourt",49.50632,2.927115,-1,0,STE:SA:OCE87276766,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276774,1,"Gare de Ourscamps",49.53394,2.954083,-1,0,STE:SA:OCE87276774,Europe/Paris,,STE,
STE:SP:OCETrainTER-87276782,1,"Gare de Noyon",49.577341,3.006376,-1,0,SIN:SA:OCE87276782,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281006,1,"Gare de Dunkerque",51.030438,2.368943,-1,0,STE:SA:OCE87281006,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281055,1,"Gare de Croix l'Allumette",50.686837,3.151232,-1,0,STE:SA:OCE87281055,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281071,1,"Gare de Calais Fréthun",50.901263,1.811027,-1,0,SIN:SA:OCE87281071,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281105,1,"Gare de Bergues",50.968936,2.425672,-1,0,STE:SA:OCE87281105,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281113,1,"Gare de Esquelbecq",50.889711,2.412191,-1,0,STE:SA:OCE87281113,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281121,1,"Gare de Arnèke",50.831562,2.408436,-1,0,STE:SA:OCE87281121,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281139,1,"Gare de Cassel",50.787472,2.460534,-1,0,STE:SA:OCE87281139,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281246,1,"Gare de Gravelines",50.97887,2.12326,-1,0,STE:SA:OCE87281246,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281279,1,"Gare de Bourbourg",50.952299,2.194346,-1,0,STE:SA:OCE87281279,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281311,1,"Gare de Grande Synthe",51.002648,2.313412,-1,0,STE:SA:OCE87281311,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281402,1,"Gare de Coudekerque Branche",51.017921,2.375089,-1,0,STE:SA:OCE87281402,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281410,1,"Gare de Pont d'Ardres",50.892134,1.970732,-1,0,STE:SA:OCE87281410,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281428,1,"Gare de Audruicq",50.875669,2.076354,-1,0,SIN:SA:OCE87281428,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281436,1,"Gare de Watten Eperlecques",50.825955,2.207706,-1,0,SIN:SA:OCE87281436,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281444,1,"Gare de St Omer",50.753721,2.266863,-1,0,SIN:SA:OCE87281444,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281451,1,"Gare de Renescure",50.732059,2.372061,-1,0,STE:SA:OCE87281451,Europe/Paris,,STE,
STE:SP:OCETrainTER-87281469,1,"Gare de Ebblinghem",50.730608,2.409012,-1,0,STE:SA:OCE87281469,Europe/Paris,,STE,
STE:SP:OCETrainTER-87282624,1,"Gare de Lyon-Jean-Macé",45.745198,4.841515,-1,0,STE:SA:OCE87282624,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286005,1,"Gare de Lille Flandres",50.636201,3.071023,-1,0,SIN:SA:OCE87286005,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286062,1,"Gare de Hellemmes",50.622663,3.115244,-1,0,STE:SA:OCE87286062,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286096,1,"Gare de Haubourdin",50.607053,2.990089,-1,0,OLI:SA:454,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286112,1,"Gare de Loos lès Lille",50.612874,3.016923,-1,0,STE:SA:OCE87286112,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286146,1,"Gare de Armentières",50.680765,2.877505,-1,0,SIN:SA:OCE87286146,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286161,1,"Gare de Steenwerck",50.712905,2.787105,-1,0,STE:SA:OCE87286161,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286179,1,"Gare de Bailleul (Nord)",50.729122,2.7345,-1,0,SIN:SA:OCE87286179,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286187,1,"Gare de La Madeleine (Nord)",50.6606,3.072567,-1,0,STE:SA:OCE87286187,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286195,1,"Gare de St-André (Nord)",50.654332,3.047612,-1,0,STE:SA:OCE87286195,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286203,1,"Gare de Strazeele",50.713446,2.630871,-1,0,SIN:SA:OCE87286203,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286229,1,"Gare de Wambrechies",50.68104,3.040552,-1,0,STE:SA:OCE87286229,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286245,1,"Gare de Quesnoy sur Deule",50.708071,2.995506,-1,0,STE:SA:OCE87286245,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286260,1,"Gare de Comines (France)",50.761001,3.009723,-1,0,OLI:SA:5836,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286278,1,"Gare de Pérenchies",50.666978,2.977266,-1,0,STE:SA:OCE87286278,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286302,1,"Gare de Hazebrouck",50.725043,2.541526,-1,0,SIN:SA:OCE87286302,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286401,1,"Gare de Santes",50.59202,2.961919,-1,0,STE:SA:OCE87286401,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286419,1,"Gare de Wavrin",50.574401,2.936581,-1,0,STE:SA:OCE87286419,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286427,1,"Gare de La Fontaine (Nord)",50.566208,2.926074,-1,0,STE:SA:OCE87286427,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286435,1,"Gare de Don Sainghin",50.55172,2.914526,-1,0,STE:SA:OCE87286435,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286500,1,"Gare de Phalempin",50.515368,3.019935,-1,0,SIN:SA:OCE87286500,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286518,1,"Gare de Seclin",50.548568,3.03496,-1,0,SIN:SA:OCE87286518,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286526,1,"Gare de Wattignies Templemars",50.579352,3.051536,-1,0,SIN:SA:OCE87286526,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286534,1,"Gare de Ronchin",50.604528,3.078311,-1,0,SIN:SA:OCE87286534,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286542,1,"Gare de Tourcoing",50.716729,3.168009,-1,0,STE:SA:OCE87286542,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286567,1,"Gare de Rosult",50.456419,3.348858,-1,0,SIN:SA:OCE87286567,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286575,1,"Gare de Landas",50.468593,3.290592,-1,0,STE:SA:OCE87286575,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286583,1,"Gare de Orchies",50.477047,3.24888,-1,0,SIN:SA:OCE87286583,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286609,1,"Gare de Nomain",50.502479,3.206,-1,0,STE:SA:OCE87286609,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286625,1,"Gare de Templeuve",50.528681,3.175601,-1,0,SIN:SA:OCE87286625,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286641,1,"Gare de Fretin (Nord)",50.559844,3.149519,-1,0,SIN:SA:OCE87286641,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286716,1,"Gare de Croix Wasquehal",50.678545,3.138095,-1,0,STE:SA:OCE87286716,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286732,1,"Gare de Roubaix",50.695352,3.163021,-1,0,STE:SA:OCE87286732,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286831,1,"Gare de Pont de Bois",50.623857,3.130718,-1,0,STE:SA:OCE87286831,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286849,1,"Gare de Lesquin",50.590703,3.117706,-1,0,SIN:SA:OCE87286849,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286856,1,"Gare de Annappes",50.622813,3.146368,-1,0,STE:SA:OCE87286856,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286864,1,"Gare de Ascq",50.621746,3.159874,-1,0,STE:SA:OCE87286864,Europe/Paris,,STE,
STE:SP:OCETrainTER-87286872,1,"Gare de Baisieux",50.618346,3.23469,-1,0,OLI:SA:150,Europe/Paris,,STE,
STE:SP:OCETrainTER-87287102,1,"Gare de Lezennes",50.620321,3.098216,-1,0,STE:SA:OCE87287102,Europe/Paris,,STE,
STE:SP:OCETrainTER-87287128,1,"Gare de Mont de Terre",50.618038,3.095982,-1,0,STE:SA:OCE87287128,Europe/Paris,,STE,
STE:SP:OCETrainTER-87287151,1,"Gare de Nieppe",50.69688,2.828747,-1,0,STE:SA:OCE87287151,Europe/Paris,,STE,
STE:SP:OCETrainTER-87287169,1,"Gare de Marquette",50.672387,3.051059,-1,0,STE:SA:OCE87287169,Europe/Paris,,STE,
STE:SP:OCETrainTER-87287185,1,"Gare de Deulémont",50.716118,2.993394,-1,0,STE:SA:OCE87287185,Europe/Paris,,STE,
STE:SP:OCETrainTER-87287193,1,"Gare de Ste Marguerite",50.740277,3.009203,-1,0,STE:SA:OCE87287193,Europe/Paris,,STE,
STE:SP:OCETrainTER-87287250,1,"Gare de Lille Porte de Douai",50.611973,3.07532,-1,0,STE:SA:OCE87287250,Europe/Paris,,STE,
STE:SP:OCETrainTER-87287276,1,"Gare de Ennevelin",50.549188,3.158639,-1,0,STE:SA:OCE87287276,Europe/Paris,,STE,
STE:SP:OCETrainTER-87287292,1,"Gare de Nortkerque",50.882854,2.02336,-1,0,STE:SA:OCE87287292,Europe/Paris,,STE,
STE:SP:OCETrainTER-87287300,1,"Gare de Ruminghem",50.86179,2.158292,-1,0,STE:SA:OCE87287300,Europe/Paris,,STE,
STE:SP:OCETrainTER-87295006,1,"Gare de Maubeuge",50.272805,3.966406,-1,0,SIN:SA:OCE87295006,Europe/Paris,,STE,
STE:SP:OCETrainTER-87295014,1,"Gare de Jeumont",50.296097,4.086377,-1,0,SIN:SA:OCE87295014,Europe/Paris,,STE,
STE:SP:OCETrainTER-87295022,1,"Gare de Recquignies",50.28411,4.044003,-1,0,STE:SA:OCE87295022,Europe/Paris,,STE,
